geography_id,geography_type,geography_package,geometry_archive,locality_code,locality_id,locality_name_he,locality_name_en,stat_area_count,stat_area_id,stat_2022,yishuv_stat_2022,COD_TIFKUD,single_stat_area,has_function_code
loc:609,locality,localities_2022,geographies/localities_2022.zip,609,loc:609,כפר חושן,KEFAR HOSHEN,1,stat2022:6090001,1,6090001,1,True,True
loc:610,locality,localities_2022,geographies/localities_2022.zip,610,loc:610,סתרייה,SITRIYYA,1,stat2022:6100001,1,6100001,1,True,True
loc:612,locality,localities_2022,geographies/localities_2022.zip,612,loc:612,צרופה,ZERUFA,1,stat2022:6120001,1,6120001,1,True,True
loc:613,locality,localities_2022,geographies/localities_2022.zip,613,loc:613,ציפורי,ZIPPORI,1,stat2022:6130001,1,6130001,1,True,True
loc:614,locality,localities_2022,geographies/localities_2022.zip,614,loc:614,שומרה,SHOMERA,1,stat2022:6140001,1,6140001,1,True,True
loc:615,locality,localities_2022,geographies/localities_2022.zip,615,loc:615,קדרון,QIDRON,1,stat2022:6150001,1,6150001,1,True,True
loc:616,locality,localities_2022,geographies/localities_2022.zip,616,loc:616,רינתיה,RINNATYA,1,stat2022:6160001,1,6160001,1,True,True
loc:617,locality,localities_2022,geographies/localities_2022.zip,617,loc:617,ברקאי,BARQAY,1,stat2022:6170001,1,6170001,1,True,True
loc:618,locality,localities_2022,geographies/localities_2022.zip,618,loc:618,חדיד,HADID,1,stat2022:6180001,1,6180001,1,True,True
loc:619,locality,localities_2022,geographies/localities_2022.zip,619,loc:619,בית גוברין,BET GUVRIN,1,stat2022:6190001,1,6190001,1,True,True
loc:620,locality,localities_2022,geographies/localities_2022.zip,620,loc:620,משואות יצחק,MASSU'OT YIZHAQ,1,stat2022:6200001,1,6200001,1,True,True
loc:622,locality,localities_2022,geographies/localities_2022.zip,622,loc:622,עין צורים,EN ZURIM,1,stat2022:6220001,1,6220001,1,True,True
loc:623,locality,localities_2022,geographies/localities_2022.zip,623,loc:623,יראון,YIR'ON,1,stat2022:6230001,1,6230001,1,True,True
loc:627,locality,localities_2022,geographies/localities_2022.zip,627,loc:627,ג'לג'וליה,JALJULYE,4,stat2022:6270001|stat2022:6270002|stat2022:6270003|stat2022:6270004,1|2|3|4,6270001|6270002|6270003|6270004,1|2,False,True
loc:628,locality,localities_2022,geographies/localities_2022.zip,628,loc:628,ג'ת,JATT,2,stat2022:6280001|stat2022:6280002,1|2,6280001|6280002,1,False,True
loc:633,locality,localities_2022,geographies/localities_2022.zip,633,loc:633,כפר ברא,KAFAR BARA,1,stat2022:6330001,1,6330001,1,True,True
loc:634,locality,localities_2022,geographies/localities_2022.zip,634,loc:634,כפר קאסם,KAFAR QASEM,4,stat2022:6340001|stat2022:6340002|stat2022:6340003|stat2022:6340004,1|2|3|4,6340001|6340002|6340003|6340004,1,False,True
loc:635,locality,localities_2022,geographies/localities_2022.zip,635,loc:635,מוקייבלה,MUQEIBLE,1,stat2022:6350001,1,6350001,1,True,True
loc:636,locality,localities_2022,geographies/localities_2022.zip,636,loc:636,צנדלה,SANDALA,1,stat2022:6360001,1,6360001,1,True,True
loc:637,locality,localities_2022,geographies/localities_2022.zip,637,loc:637,ערערה,AR'ARA,6,stat2022:6370001|stat2022:6370002|stat2022:6370003|stat2022:6370004|stat2022:6370005|stat2022:6370006,1|2|3|4|5|6,6370001|6370002|6370003|6370004|6370005|6370006,1,False,True
loc:638,locality,localities_2022,geographies/localities_2022.zip,638,loc:638,קלנסווה,QALANSAWE,4,stat2022:6380001|stat2022:6380002|stat2022:6380003|stat2022:6380004,1|2|3|4,6380001|6380002|6380003|6380004,1,False,True
loc:648,locality,localities_2022,geographies/localities_2022.zip,648,loc:648,מצר,MEZER,1,stat2022:6480001,1,6480001,1,True,True
loc:649,locality,localities_2022,geographies/localities_2022.zip,649,loc:649,מייסר,MEISER,1,stat2022:6490001,1,6490001,1,True,True
loc:652,locality,localities_2022,geographies/localities_2022.zip,652,loc:652,אבטין,IBTIN,1,stat2022:6520001,1,6520001,1,True,True
loc:654,locality,localities_2022,geographies/localities_2022.zip,654,loc:654,כפר קרע,KAFAR QARA,4,stat2022:6540001|stat2022:6540002|stat2022:6540003|stat2022:6540004,1|2|3|4,6540001|6540002|6540003|6540004,1,False,True
loc:658,locality,localities_2022,geographies/localities_2022.zip,658,loc:658,שייח' דנון,SHEIKH DANNUN,1,stat2022:6580001,1,6580001,1,True,True
loc:661,locality,localities_2022,geographies/localities_2022.zip,661,loc:661,שער אפרים,SHA'AR EFRAYIM,1,stat2022:6610001,1,6610001,1,True,True
loc:662,locality,localities_2022,geographies/localities_2022.zip,662,loc:662,חוסן,HOSEN,1,stat2022:6620001,1,6620001,1,True,True
loc:663,locality,localities_2022,geographies/localities_2022.zip,663,loc:663,טירת יהודה,TIRAT YEHUDA,1,stat2022:6630001,1,6630001,1,True,True
loc:664,locality,localities_2022,geographies/localities_2022.zip,664,loc:664,כרם בן זמרה,KEREM BEN ZIMRA,1,stat2022:6640001,1,6640001,1,True,True
loc:665,locality,localities_2022,geographies/localities_2022.zip,665,loc:665,תקומה,TEQUMA,1,stat2022:6650001,1,6650001,1,True,True
loc:666,locality,localities_2022,geographies/localities_2022.zip,666,loc:666,עומר,OMER,1,stat2022:6660001,1,6660001,1,True,True
loc:667,locality,localities_2022,geographies/localities_2022.zip,667,loc:667,ברעם,BAR'AM,1,stat2022:6670001,1,6670001,1,True,True
loc:668,locality,localities_2022,geographies/localities_2022.zip,668,loc:668,מפלסים,MEFALLESIM,1,stat2022:6680001,1,6680001,1,True,True
loc:670,locality,localities_2022,geographies/localities_2022.zip,670,loc:670,משמר איילון,MISHMAR AYYALON,1,stat2022:6700001,1,6700001,1,True,True
loc:672,locality,localities_2022,geographies/localities_2022.zip,672,loc:672,בית נקופה,BET NEQOFA,1,stat2022:6720001,1,6720001,1,True,True
loc:673,locality,localities_2022,geographies/localities_2022.zip,673,loc:673,כפר טרומן,KEFAR TRUMAN,1,stat2022:6730001,1,6730001,1,True,True
loc:674,locality,localities_2022,geographies/localities_2022.zip,674,loc:674,לימן,LIMAN,1,stat2022:6740001,1,6740001,1,True,True
loc:675,locality,localities_2022,geographies/localities_2022.zip,675,loc:675,הבונים,HABONIM,1,stat2022:6750001,1,6750001,1,True,True
loc:676,locality,localities_2022,geographies/localities_2022.zip,676,loc:676,עין השלושה,EN HASHELOSHA,1,stat2022:6760001,1,6760001,1,True,True
loc:677,locality,localities_2022,geographies/localities_2022.zip,677,loc:677,הסוללים,HASOLELIM,1,stat2022:6770001,1,6770001,1,True,True
loc:678,locality,localities_2022,geographies/localities_2022.zip,678,loc:678,מעגן,MA'AGAN,1,stat2022:6780001,1,6780001,1,True,True
loc:679,locality,localities_2022,geographies/localities_2022.zip,679,loc:679,אביאל,AVI'EL,1,stat2022:6790001,1,6790001,1,True,True
loc:680,locality,localities_2022,geographies/localities_2022.zip,680,loc:680,אומץ,OMEZ,1,stat2022:6800001,1,6800001,1,True,True
loc:681,locality,localities_2022,geographies/localities_2022.zip,681,loc:681,גבעת שמואל,GIV'AT SHEMU'EL,9,stat2022:6810001|stat2022:6810002|stat2022:6810003|stat2022:6810004|stat2022:6810005|stat2022:6810006|stat2022:6810007|stat2022:6810008|stat2022:6810009,1|2|3|4|5|6|7|8|9,6810001|6810002|6810003|6810004|6810005|6810006|6810007|6810008|6810009,1|4,False,True
loc:682,locality,localities_2022,geographies/localities_2022.zip,682,loc:682,אליקים,ELYAQIM,1,stat2022:6820001,1,6820001,1,True,True
loc:683,locality,localities_2022,geographies/localities_2022.zip,683,loc:683,גבע כרמל,GEVA  KARMEL,1,stat2022:6830001,1,6830001,1,True,True
loc:684,locality,localities_2022,geographies/localities_2022.zip,684,loc:684,היוגב,HAYOGEV,1,stat2022:6840001,1,6840001,1,True,True
loc:685,locality,localities_2022,geographies/localities_2022.zip,685,loc:685,בניה,BENAYA,1,stat2022:6850001,1,6850001,1,True,True
loc:686,locality,localities_2022,geographies/localities_2022.zip,686,loc:686,נווה ימין,NEWE YAMIN,1,stat2022:6860001,1,6860001,1,True,True
loc:687,locality,localities_2022,geographies/localities_2022.zip,687,loc:687,עין איילה,EN AYYALA,1,stat2022:6870001,1,6870001,1,True,True
loc:688,locality,localities_2022,geographies/localities_2022.zip,688,loc:688,עלמה,ALMA,1,stat2022:6880001,1,6880001,1,True,True
loc:689,locality,localities_2022,geographies/localities_2022.zip,689,loc:689,מגדים,MEGADIM,1,stat2022:6890001,1,6890001,1,True,True
loc:690,locality,localities_2022,geographies/localities_2022.zip,690,loc:690,כפר אחים,KEFAR AHIM,1,stat2022:6900001,1,6900001,1,True,True
loc:692,locality,localities_2022,geographies/localities_2022.zip,692,loc:692,שפיר,SHAFIR,1,stat2022:6920001,1,6920001,1,True,True
loc:693,locality,localities_2022,geographies/localities_2022.zip,693,loc:693,"נתיב הל""ה",NETIV HALAMED-HE,1,stat2022:6930001,1,6930001,1,True,True
loc:694,locality,localities_2022,geographies/localities_2022.zip,694,loc:694,מעגן מיכאל,MA'AGAN MIKHA'EL,1,stat2022:6940001,1,6940001,1,True,True
loc:695,locality,localities_2022,geographies/localities_2022.zip,695,loc:695,מגן,MAGEN,1,stat2022:6950001,1,6950001,1,True,True
loc:696,locality,localities_2022,geographies/localities_2022.zip,696,loc:696,"כפר חב""ד",KEFAR HABAD,1,stat2022:6960001,1,6960001,1,True,True
loc:697,locality,localities_2022,geographies/localities_2022.zip,697,loc:697,בארותיים,BE'EROTAYIM,1,stat2022:6970001,1,6970001,1,True,True
loc:698,locality,localities_2022,geographies/localities_2022.zip,698,loc:698,בורגתה,BURGETA,1,stat2022:6980001,1,6980001,1,True,True
loc:699,locality,localities_2022,geographies/localities_2022.zip,699,loc:699,ניר ישראל,NIR YISRA'EL,1,stat2022:6990001,1,6990001,1,True,True
loc:700,locality,localities_2022,geographies/localities_2022.zip,700,loc:700,חצב,HAZAV,1,stat2022:7000001,1,7000001,1,True,True
loc:701,locality,localities_2022,geographies/localities_2022.zip,701,loc:701,ארבל,ARBEL,1,stat2022:7010001,1,7010001,1,True,True
loc:702,locality,localities_2022,geographies/localities_2022.zip,702,loc:702,האון,HAON,1,stat2022:7020001,1,7020001,1,True,True
loc:703,locality,localities_2022,geographies/localities_2022.zip,703,loc:703,גבעת עוז,GIV'AT OZ,1,stat2022:7030001,1,7030001,1,True,True
loc:705,locality,localities_2022,geographies/localities_2022.zip,705,loc:705,נחשונים,NAHSHONIM,1,stat2022:7050001,1,7050001,1,True,True
loc:706,locality,localities_2022,geographies/localities_2022.zip,706,loc:706,גיאה,GE'A,1,stat2022:7060001,1,7060001,1,True,True
loc:707,locality,localities_2022,geographies/localities_2022.zip,707,loc:707,כפר דניאל,KEFAR DANIYYEL,1,stat2022:7070001,1,7070001,1,True,True
loc:708,locality,localities_2022,geographies/localities_2022.zip,708,loc:708,עמקה,AMQA,1,stat2022:7080001,1,7080001,1,True,True
loc:709,locality,localities_2022,geographies/localities_2022.zip,709,loc:709,תפרח,TIFRAH,1,stat2022:7090001,1,7090001,1,True,True
loc:710,locality,localities_2022,geographies/localities_2022.zip,710,loc:710,בית זית,BET ZAYIT,1,stat2022:7100001,1,7100001,1,True,True
loc:711,locality,localities_2022,geographies/localities_2022.zip,711,loc:711,עזריה,AZARYA,1,stat2022:7110001,1,7110001,1,True,True
loc:712,locality,localities_2022,geographies/localities_2022.zip,712,loc:712,בן עמי,BEN AMMI,1,stat2022:7120001,1,7120001,1,True,True
loc:713,locality,localities_2022,geographies/localities_2022.zip,713,loc:713,רעים,RE'IM,1,stat2022:7130001,1,7130001,1,True,True
loc:714,locality,localities_2022,geographies/localities_2022.zip,714,loc:714,ארז,EREZ,1,stat2022:7140001,1,7140001,1,True,True
loc:715,locality,localities_2022,geographies/localities_2022.zip,715,loc:715,להבות חביבה,LAHAVOT HAVIVA,1,stat2022:7150001,1,7150001,1,True,True
loc:716,locality,localities_2022,geographies/localities_2022.zip,716,loc:716,אייל,EYAL,1,stat2022:7160001,1,7160001,1,True,True
loc:717,locality,localities_2022,geographies/localities_2022.zip,717,loc:717,חגור,HAGOR,1,stat2022:7170001,1,7170001,1,True,True
loc:718,locality,localities_2022,geographies/localities_2022.zip,718,loc:718,ירחיב,YARHIV,1,stat2022:7180001,1,7180001,1,True,True
loc:719,locality,localities_2022,geographies/localities_2022.zip,719,loc:719,תל קציר,TEL QAZIR,1,stat2022:7190001,1,7190001,1,True,True
loc:720,locality,localities_2022,geographies/localities_2022.zip,720,loc:720,ניר גלים,NIR GALLIM,1,stat2022:7200001,1,7200001,1,True,True
loc:721,locality,localities_2022,geographies/localities_2022.zip,721,loc:721,שדה אילן,SEDE ILAN,1,stat2022:7210001,1,7210001,1,True,True
loc:722,locality,localities_2022,geographies/localities_2022.zip,722,loc:722,מגשימים,MAGSHIMIM,1,stat2022:7220001,1,7220001,1,True,True
loc:723,locality,localities_2022,geographies/localities_2022.zip,723,loc:723,בית הגדי,BET HAGADDI,1,stat2022:7230001,1,7230001,1,True,True
loc:726,locality,localities_2022,geographies/localities_2022.zip,726,loc:726,הודייה,HODIYYA,1,stat2022:7260001,1,7260001,1,True,True
loc:727,locality,localities_2022,geographies/localities_2022.zip,727,loc:727,תלמי יחיאל,TALME YEHI'EL,1,stat2022:7270001,1,7270001,1,True,True
loc:729,locality,localities_2022,geographies/localities_2022.zip,729,loc:729,משמר השבעה,MISHMAR HASHIV'A,1,stat2022:7290001,1,7290001,1,True,True
loc:730,locality,localities_2022,geographies/localities_2022.zip,730,loc:730,אליפלט,ELIFELET,1,stat2022:7300001,1,7300001,1,True,True
loc:731,locality,localities_2022,geographies/localities_2022.zip,731,loc:731,מישר,MESHAR,1,stat2022:7310001,1,7310001,1,True,True
loc:732,locality,localities_2022,geographies/localities_2022.zip,732,loc:732,משמר הירדן,MISHMAR HAYARDEN,1,stat2022:7320001,1,7320001,1,True,True
loc:734,locality,localities_2022,geographies/localities_2022.zip,734,loc:734,גן יאשיה,GAN YOSHIYYA,1,stat2022:7340001,1,7340001,1,True,True
loc:735,locality,localities_2022,geographies/localities_2022.zip,735,loc:735,רמות מאיר,RAMOT ME'IR,1,stat2022:7350001,1,7350001,1,True,True
loc:736,locality,localities_2022,geographies/localities_2022.zip,736,loc:736,גילת,GILAT,1,stat2022:7360001,1,7360001,1,True,True
loc:737,locality,localities_2022,geographies/localities_2022.zip,737,loc:737,עולש,OLESH,1,stat2022:7370001,1,7370001,1,True,True
loc:738,locality,localities_2022,geographies/localities_2022.zip,738,loc:738,דור,DOR,1,stat2022:7380001,1,7380001,1,True,True
loc:739,locality,localities_2022,geographies/localities_2022.zip,739,loc:739,שדה עוזיהו,SEDE UZZIYYAHU,1,stat2022:7390001,1,7390001,1,True,True
loc:740,locality,localities_2022,geographies/localities_2022.zip,740,loc:740,אשתאול,ESHTA'OL,1,stat2022:7400001,1,7400001,1,True,True
loc:741,locality,localities_2022,geographies/localities_2022.zip,741,loc:741,שואבה,SHO'EVA,1,stat2022:7410001,1,7410001,1,True,True
loc:742,locality,localities_2022,geographies/localities_2022.zip,742,loc:742,מסילת ציון,MESILLAT ZIYYON,1,stat2022:7420001,1,7420001,1,True,True
loc:743,locality,localities_2022,geographies/localities_2022.zip,743,loc:743,כפר שמואל,KEFAR SHEMU'EL,1,stat2022:7430001,1,7430001,1,True,True
loc:744,locality,localities_2022,geographies/localities_2022.zip,744,loc:744,תלמי יפה,TALME YAFE,1,stat2022:7440001,1,7440001,1,True,True
loc:745,locality,localities_2022,geographies/localities_2022.zip,745,loc:745,גמזו,GIMZO,1,stat2022:7450001,1,7450001,1,True,True
loc:746,locality,localities_2022,geographies/localities_2022.zip,746,loc:746,ברכיה,BEREKHYA,1,stat2022:7460001,1,7460001,1,True,True
loc:747,locality,localities_2022,geographies/localities_2022.zip,747,loc:747,בית שקמה,BET SHIQMA,1,stat2022:7470001,1,7470001,1,True,True
loc:748,locality,localities_2022,geographies/localities_2022.zip,748,loc:748,מסלול,MASLUL,1,stat2022:7480001,1,7480001,1,True,True
loc:749,locality,localities_2022,geographies/localities_2022.zip,749,loc:749,פטיש,PATTISH,1,stat2022:7490001,1,7490001,1,True,True
loc:750,locality,localities_2022,geographies/localities_2022.zip,750,loc:750,פדויים,PEDUYIM,1,stat2022:7500001,1,7500001,1,True,True
loc:751,locality,localities_2022,geographies/localities_2022.zip,751,loc:751,בית מאיר,BET ME'IR,1,stat2022:7510001,1,7510001,1,True,True
loc:752,locality,localities_2022,geographies/localities_2022.zip,752,loc:752,תעוז,TA'OZ,1,stat2022:7520001,1,7520001,1,True,True
loc:753,locality,localities_2022,geographies/localities_2022.zip,753,loc:753,ינוב,YANUV,1,stat2022:7530001,1,7530001,1,True,True
loc:755,locality,localities_2022,geographies/localities_2022.zip,755,loc:755,גורן,GOREN,1,stat2022:7550001,1,7550001,1,True,True
loc:756,locality,localities_2022,geographies/localities_2022.zip,756,loc:756,בית עזרא,BET EZRA,1,stat2022:7560001,1,7560001,1,True,True
loc:757,locality,localities_2022,geographies/localities_2022.zip,757,loc:757,מצליח,MAZLIAH,1,stat2022:7570001,1,7570001,1,True,True
loc:758,locality,localities_2022,geographies/localities_2022.zip,758,loc:758,יד חנה,YAD HANNA,1,stat2022:7580001,1,7580001,1,True,True
loc:759,locality,localities_2022,geographies/localities_2022.zip,759,loc:759,יציץ,YAZIZ,1,stat2022:7590001,1,7590001,1,True,True
loc:760,locality,localities_2022,geographies/localities_2022.zip,760,loc:760,בן זכאי,BEN ZAKKAY,1,stat2022:7600001,1,7600001,1,True,True
loc:761,locality,localities_2022,geographies/localities_2022.zip,761,loc:761,שובה,SHUVA,1,stat2022:7610001,1,7610001,1,True,True
loc:762,locality,localities_2022,geographies/localities_2022.zip,762,loc:762,בטחה,BITHA,1,stat2022:7620001,1,7620001,1,True,True
loc:763,locality,localities_2022,geographies/localities_2022.zip,763,loc:763,שתולים,SHETULIM,1,stat2022:7630001,1,7630001,1,True,True
loc:764,locality,localities_2022,geographies/localities_2022.zip,764,loc:764,כפר מרדכי,KEFAR MORDEKHAY,1,stat2022:7640001,1,7640001,1,True,True
loc:765,locality,localities_2022,geographies/localities_2022.zip,765,loc:765,משגב דב,MISGAV DOV,1,stat2022:7650001,1,7650001,1,True,True
loc:766,locality,localities_2022,geographies/localities_2022.zip,766,loc:766,קוממיות,QOMEMIYYUT,1,stat2022:7660001,1,7660001,1,True,True
loc:767,locality,localities_2022,geographies/localities_2022.zip,767,loc:767,פורת,PORAT,1,stat2022:7670001,1,7670001,1,True,True
loc:768,locality,localities_2022,geographies/localities_2022.zip,768,loc:768,כרמייה,KARMIYYA,1,stat2022:7680001,1,7680001,1,True,True
loc:769,locality,localities_2022,geographies/localities_2022.zip,769,loc:769,ניר עציון,NIR EZYON,1,stat2022:7690001,1,7690001,1,True,True
loc:771,locality,localities_2022,geographies/localities_2022.zip,771,loc:771,מבוא ביתר,MEVO BETAR,1,stat2022:7710001,1,7710001,1,True,True
loc:772,locality,localities_2022,geographies/localities_2022.zip,772,loc:772,אמונים,EMUNIM,1,stat2022:7720001,1,7720001,1,True,True
loc:773,locality,localities_2022,geographies/localities_2022.zip,773,loc:773,עמיקם,AMMIQAM,1,stat2022:7730001,1,7730001,1,True,True
loc:774,locality,localities_2022,geographies/localities_2022.zip,774,loc:774,צוריאל,ZURI'EL,1,stat2022:7740001,1,7740001,1,True,True
loc:775,locality,localities_2022,geographies/localities_2022.zip,775,loc:775,יד נתן,YAD NATAN,1,stat2022:7750001,1,7750001,1,True,True
loc:776,locality,localities_2022,geographies/localities_2022.zip,776,loc:776,מחסיה,MAHSEYA,1,stat2022:7760001,1,7760001,1,True,True
loc:777,locality,localities_2022,geographies/localities_2022.zip,777,loc:777,נחשון,NAHSHON,1,stat2022:7770001,1,7770001,1,True,True
loc:778,locality,localities_2022,geographies/localities_2022.zip,778,loc:778,תרום,TARUM,1,stat2022:7780001,1,7780001,1,True,True
loc:779,locality,localities_2022,geographies/localities_2022.zip,779,loc:779,עמינדב,AMMINADAV,1,stat2022:7790001,1,7790001,1,True,True
loc:780,locality,localities_2022,geographies/localities_2022.zip,780,loc:780,אורה,ORA,1,stat2022:7800001,1,7800001,1,True,True
loc:783,locality,localities_2022,geographies/localities_2022.zip,783,loc:783,אבן ספיר,EVEN SAPPIR,1,stat2022:7830001,1,7830001,1,True,True
loc:784,locality,localities_2022,geographies/localities_2022.zip,784,loc:784,בית נחמיה,BET NEHEMYA,1,stat2022:7840001,1,7840001,1,True,True
loc:785,locality,localities_2022,geographies/localities_2022.zip,785,loc:785,אחיהוד,AHIHUD,1,stat2022:7850001,1,7850001,1,True,True
loc:786,locality,localities_2022,geographies/localities_2022.zip,786,loc:786,כפר זיתים,KEFAR ZETIM,1,stat2022:7860001,1,7860001,1,True,True
loc:787,locality,localities_2022,geographies/localities_2022.zip,787,loc:787,גבעת יערים,GIV'AT YE'ARIM,1,stat2022:7870001,1,7870001,1,True,True
loc:788,locality,localities_2022,geographies/localities_2022.zip,788,loc:788,זיתן,ZETAN,1,stat2022:7880001,1,7880001,1,True,True
loc:789,locality,localities_2022,geographies/localities_2022.zip,789,loc:789,רנן,RANNEN,1,stat2022:7890001,1,7890001,1,True,True
loc:791,locality,localities_2022,geographies/localities_2022.zip,791,loc:791,משען,MASH'EN,1,stat2022:7910001,1,7910001,1,True,True
loc:792,locality,localities_2022,geographies/localities_2022.zip,792,loc:792,נתיב השיירה,NETIV HASHAYYARA,1,stat2022:7920001,1,7920001,1,True,True
loc:793,locality,localities_2022,geographies/localities_2022.zip,793,loc:793,גבעתי,GIV'ATI,1,stat2022:7930001,1,7930001,1,True,True
loc:794,locality,localities_2022,geographies/localities_2022.zip,794,loc:794,עגור,AGUR,1,stat2022:7940001,1,7940001,1,True,True
loc:795,locality,localities_2022,geographies/localities_2022.zip,795,loc:795,יערה,YA'ARA,1,stat2022:7950001,1,7950001,1,True,True
loc:796,locality,localities_2022,geographies/localities_2022.zip,796,loc:796,צלפון,ZELAFON,1,stat2022:7960001,1,7960001,1,True,True
loc:797,locality,localities_2022,geographies/localities_2022.zip,797,loc:797,אחיעזר,AHI'EZER,1,stat2022:7970001,1,7970001,1,True,True
loc:798,locality,localities_2022,geographies/localities_2022.zip,798,loc:798,יגל,YAGEL,1,stat2022:7980001,1,7980001,1,True,True
loc:799,locality,localities_2022,geographies/localities_2022.zip,799,loc:799,זכריה,ZEKHARYA,1,stat2022:7990001,1,7990001,1,True,True
loc:800,locality,localities_2022,geographies/localities_2022.zip,800,loc:800,בית חנניה,BET HANANYA,1,stat2022:8000001,1,8000001,1,True,True
loc:801,locality,localities_2022,geographies/localities_2022.zip,801,loc:801,"חמ""ד",HEMED,1,stat2022:8010001,1,8010001,1,True,True
loc:802,locality,localities_2022,geographies/localities_2022.zip,802,loc:802,"גבעת כ""ח",GIV'AT KOAH,1,stat2022:8020001,1,8020001,1,True,True
loc:803,locality,localities_2022,geographies/localities_2022.zip,803,loc:803,יושיביה,YOSHIVYA,1,stat2022:8030001,1,8030001,1,True,True
loc:804,locality,localities_2022,geographies/localities_2022.zip,804,loc:804,אחיסמך,AHISAMAKH,1,stat2022:8040001,1,8040001,1,True,True
loc:805,locality,localities_2022,geographies/localities_2022.zip,805,loc:805,ישעי,YISH'I,1,stat2022:8050001,1,8050001,1,True,True
loc:806,locality,localities_2022,geographies/localities_2022.zip,806,loc:806,עין יהב,EN YAHAV,1,stat2022:8060001,1,8060001,1,True,True
loc:807,locality,localities_2022,geographies/localities_2022.zip,807,loc:807,חניאל,HANNI'EL,1,stat2022:8070001,1,8070001,1,True,True
loc:808,locality,localities_2022,geographies/localities_2022.zip,808,loc:808,ניר אליהו,NIR ELIYYAHU,1,stat2022:8080001,1,8080001,1,True,True
loc:809,locality,localities_2022,geographies/localities_2022.zip,809,loc:809,נחם,NAHAM,1,stat2022:8090001,1,8090001,1,True,True
loc:810,locality,localities_2022,geographies/localities_2022.zip,810,loc:810,עופר,OFER,1,stat2022:8100001,1,8100001,1,True,True
loc:811,locality,localities_2022,geographies/localities_2022.zip,811,loc:811,יכיני,YAKHINI,1,stat2022:8110001,1,8110001,1,True,True
loc:812,locality,localities_2022,geographies/localities_2022.zip,812,loc:812,שלומי,SHELOMI,1,stat2022:8120001,1,8120001,1,True,True
loc:813,locality,localities_2022,geographies/localities_2022.zip,813,loc:813,עין יעקב,EN YA'AQOV,1,stat2022:8130001,1,8130001,1,True,True
loc:814,locality,localities_2022,geographies/localities_2022.zip,814,loc:814,תלמים,TELAMIM,1,stat2022:8140001,1,8140001,1,True,True
loc:815,locality,localities_2022,geographies/localities_2022.zip,815,loc:815,זבדיאל,ZAVDI'EL,1,stat2022:8150001,1,8150001,1,True,True
loc:816,locality,localities_2022,geographies/localities_2022.zip,816,loc:816,זנוח,ZANOAH,1,stat2022:8160001,1,8160001,1,True,True
loc:817,locality,localities_2022,geographies/localities_2022.zip,817,loc:817,עזריקם,AZRIQAM,1,stat2022:8170001,1,8170001,1,True,True
loc:818,locality,localities_2022,geographies/localities_2022.zip,818,loc:818,זרחיה,ZERAHYA,1,stat2022:8180001,1,8180001,1,True,True
loc:819,locality,localities_2022,geographies/localities_2022.zip,819,loc:819,אביגדור,AVIGEDOR,1,stat2022:8190001,1,8190001,1,True,True
loc:820,locality,localities_2022,geographies/localities_2022.zip,820,loc:820,חלץ,HELEZ,1,stat2022:8200001,1,8200001,1,True,True
loc:821,locality,localities_2022,geographies/localities_2022.zip,821,loc:821,אחוזם,AHUZZAM,1,stat2022:8210001,1,8210001,1,True,True
loc:822,locality,localities_2022,geographies/localities_2022.zip,822,loc:822,מטע,MATTA,1,stat2022:8220001,1,8220001,1,True,True
loc:823,locality,localities_2022,geographies/localities_2022.zip,823,loc:823,בר גיורא,BAR GIYYORA,1,stat2022:8230001,1,8230001,1,True,True
loc:824,locality,localities_2022,geographies/localities_2022.zip,824,loc:824,כוכב מיכאל,KOKHAV MIKHA'EL,1,stat2022:8240001,1,8240001,1,True,True
loc:825,locality,localities_2022,geographies/localities_2022.zip,825,loc:825,נס הרים,NES HARIM,1,stat2022:8250001,1,8250001,1,True,True
loc:826,locality,localities_2022,geographies/localities_2022.zip,826,loc:826,עוזה,UZA,1,stat2022:8260001,1,8260001,1,True,True
loc:827,locality,localities_2022,geographies/localities_2022.zip,827,loc:827,נווה מבטח,NEWE MIVTAH,1,stat2022:8270001,1,8270001,1,True,True
loc:828,locality,localities_2022,geographies/localities_2022.zip,828,loc:828,ישרש,YASHRESH,1,stat2022:8280001,1,8280001,1,True,True
loc:829,locality,localities_2022,geographies/localities_2022.zip,829,loc:829,מבטחים,MIVTAHIM,1,stat2022:8290001,1,8290001,1,True,True
loc:831,locality,localities_2022,geographies/localities_2022.zip,831,loc:831,ירוחם,YEROHAM,8,stat2022:8310001|stat2022:8310002|stat2022:8310003|stat2022:8310004|stat2022:8310005|stat2022:8310006|stat2022:8310007|stat2022:8310008,1|2|3|4|5|6|7|8,8310001|8310002|8310003|8310004|8310005|8310006|8310007|8310008,1|2|4,False,True
loc:833,locality,localities_2022,geographies/localities_2022.zip,833,loc:833,נורית,NURIT,1,stat2022:8330001,1,8330001,1,True,True
loc:836,locality,localities_2022,geographies/localities_2022.zip,836,loc:836,גנות,GANNOT,1,stat2022:8360001,1,8360001,1,True,True
loc:837,locality,localities_2022,geographies/localities_2022.zip,837,loc:837,עזריאל,AZRI'EL,1,stat2022:8370001,1,8370001,1,True,True
loc:838,locality,localities_2022,geographies/localities_2022.zip,838,loc:838,פדיה,PEDAYA,1,stat2022:8380001,1,8380001,1,True,True
loc:839,locality,localities_2022,geographies/localities_2022.zip,839,loc:839,פתחיה,PETAHYA,1,stat2022:8390001,1,8390001,1,True,True
