geography_id,geography_type,geography_package,geometry_archive,locality_code,locality_name_he,locality_name_en,stat_2022,yishuv_stat_2022,ROVA,TAT_ROVA,COD_TIFKUD,Shape_Length,Shape_Area,locality_id,stat_area_id
stat2022:90000725,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9000,באר שבע,BE'ER SHEVA,725.0,90000725,7.0,72.0,1.0,2847.5131233391635,376769.8349657125,loc:9000,stat2022:90000725
stat2022:90000726,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9000,באר שבע,BE'ER SHEVA,726.0,90000726,7.0,72.0,5.0,15871.563997915044,8889550.513464082,loc:9000,stat2022:90000726
stat2022:90000727,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9000,באר שבע,BE'ER SHEVA,727.0,90000727,7.0,72.0,4.0,25185.482236548065,19563493.163346235,loc:9000,stat2022:90000727
stat2022:90000811,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9000,באר שבע,BE'ER SHEVA,811.0,90000811,8.0,81.0,1.0,3042.3762636962642,453759.376799939,loc:9000,stat2022:90000811
stat2022:90000812,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9000,באר שבע,BE'ER SHEVA,812.0,90000812,8.0,81.0,1.0,4727.970435971536,682113.5201627271,loc:9000,stat2022:90000812
stat2022:90000813,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9000,באר שבע,BE'ER SHEVA,813.0,90000813,8.0,81.0,6.0,6902.055306235072,1225348.620552798,loc:9000,stat2022:90000813
stat2022:90000814,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9000,באר שבע,BE'ER SHEVA,814.0,90000814,8.0,81.0,4.0,5505.858483979264,1767253.1211709653,loc:9000,stat2022:90000814
stat2022:90000815,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9000,באר שבע,BE'ER SHEVA,815.0,90000815,8.0,81.0,1.0,5905.406316710543,1107224.8224065385,loc:9000,stat2022:90000815
stat2022:90000816,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9000,באר שבע,BE'ER SHEVA,816.0,90000816,8.0,81.0,1.0,2612.535126541792,341623.8268477594,loc:9000,stat2022:90000816
stat2022:90000817,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9000,באר שבע,BE'ER SHEVA,817.0,90000817,8.0,81.0,1.0,3661.876310213782,717810.0434828671,loc:9000,stat2022:90000817
stat2022:90000821,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9000,באר שבע,BE'ER SHEVA,821.0,90000821,8.0,82.0,1.0,2309.700343173027,258343.28809439734,loc:9000,stat2022:90000821
stat2022:90000822,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9000,באר שבע,BE'ER SHEVA,822.0,90000822,8.0,82.0,1.0,3104.5989117145164,435197.47864062636,loc:9000,stat2022:90000822
stat2022:90000823,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9000,באר שבע,BE'ER SHEVA,823.0,90000823,8.0,82.0,1.0,2530.7626855872936,392440.90508604486,loc:9000,stat2022:90000823
stat2022:90000824,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9000,באר שבע,BE'ER SHEVA,824.0,90000824,8.0,82.0,1.0,3044.9215905704723,471786.70114101743,loc:9000,stat2022:90000824
stat2022:90000825,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9000,באר שבע,BE'ER SHEVA,825.0,90000825,8.0,82.0,4.0,3414.6505132846273,465631.82585437445,loc:9000,stat2022:90000825
stat2022:90000826,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9000,באר שבע,BE'ER SHEVA,826.0,90000826,8.0,82.0,4.0,12125.29480369806,7595187.828913181,loc:9000,stat2022:90000826
stat2022:90000827,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9000,באר שבע,BE'ER SHEVA,827.0,90000827,8.0,82.0,4.0,15286.011614347917,9855150.035792643,loc:9000,stat2022:90000827
stat2022:91000011,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9100,נהרייה,NAHARIYYA,11.0,91000011,,1.0,4.0,4922.709908675445,677089.6207602429,loc:9100,stat2022:91000011
stat2022:91000012,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9100,נהרייה,NAHARIYYA,12.0,91000012,,1.0,2.0,5903.6480441989415,804463.6335158293,loc:9100,stat2022:91000012
stat2022:91000013,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9100,נהרייה,NAHARIYYA,13.0,91000013,,1.0,1.0,5384.937635271589,1497582.402674698,loc:9100,stat2022:91000013
stat2022:93000008,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9300,זכרון יעקב,ZIKHRON YA'AQOV,8.0,93000008,,,4.0,24933.157825655308,18188273.047849946,loc:9300,stat2022:93000008
stat2022:93000009,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9300,זכרון יעקב,ZIKHRON YA'AQOV,9.0,93000009,,,4.0,14499.502416040861,4180042.253706254,loc:9300,stat2022:93000009
stat2022:94000001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9400,יהוד,YEHUD,1.0,94000001,,,1.0,3267.4941104660793,578626.7892385852,loc:9400,stat2022:94000001
stat2022:94000002,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9400,יהוד,YEHUD,2.0,94000002,,,2.0,3119.4566814497175,570422.3140516194,loc:9400,stat2022:94000002
stat2022:94000003,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9400,יהוד,YEHUD,3.0,94000003,,,1.0,3030.18240661807,427195.8533224059,loc:9400,stat2022:94000003
stat2022:94000004,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9400,יהוד,YEHUD,4.0,94000004,,,1.0,1953.955929661523,172935.86222513168,loc:9400,stat2022:94000004
stat2022:94000005,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9400,יהוד,YEHUD,5.0,94000005,,,1.0,2074.3207347688394,250032.62497217243,loc:9400,stat2022:94000005
stat2022:94000006,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9400,יהוד,YEHUD,6.0,94000006,,,1.0,4841.7782225019055,639315.4632629511,loc:9400,stat2022:94000006
stat2022:94000007,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9400,יהוד,YEHUD,7.0,94000007,,,1.0,3167.4165634066203,497018.2859254645,loc:9400,stat2022:94000007
stat2022:94000008,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9400,יהוד,YEHUD,8.0,94000008,,,1.0,3936.2981750377876,644008.357457623,loc:9400,stat2022:94000008
stat2022:94000009,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9400,יהוד,YEHUD,9.0,94000009,,,4.0,4337.350632257174,751096.0471426642,loc:9400,stat2022:94000009
stat2022:94000010,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9400,יהוד,YEHUD,10.0,94000010,,,1.0,1342.2187836060775,104670.26301206108,loc:9400,stat2022:94000010
stat2022:94000011,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9400,יהוד,YEHUD,11.0,94000011,,,1.0,3257.959159874697,275105.7999591821,loc:9400,stat2022:94000011
stat2022:94000012,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9400,יהוד,YEHUD,12.0,94000012,,,4.0,4956.593035412828,832825.4255712067,loc:9400,stat2022:94000012
stat2022:95000011,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9500,קריית ביאליק,QIRYAT BIALIK,11.0,95000011,,1.0,2.0,3978.888939570691,896235.6467503572,loc:9500,stat2022:95000011
stat2022:95000012,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9500,קריית ביאליק,QIRYAT BIALIK,12.0,95000012,,1.0,1.0,2554.75683179048,369347.14001310844,loc:9500,stat2022:95000012
stat2022:95000013,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9500,קריית ביאליק,QIRYAT BIALIK,13.0,95000013,,1.0,1.0,3008.560725521188,456565.7385466748,loc:9500,stat2022:95000013
stat2022:95000014,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9500,קריית ביאליק,QIRYAT BIALIK,14.0,95000014,,1.0,1.0,4858.369343950064,1073473.1788588807,loc:9500,stat2022:95000014
stat2022:95000021,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9500,קריית ביאליק,QIRYAT BIALIK,21.0,95000021,,2.0,1.0,3930.0969625469647,744180.3161803434,loc:9500,stat2022:95000021
stat2022:95000022,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9500,קריית ביאליק,QIRYAT BIALIK,22.0,95000022,,2.0,4.0,4196.180189637818,1007342.5380974938,loc:9500,stat2022:95000022
stat2022:95000023,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9500,קריית ביאליק,QIRYAT BIALIK,23.0,95000023,,2.0,1.0,4266.068788631234,715575.6624716169,loc:9500,stat2022:95000023
stat2022:95000024,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9500,קריית ביאליק,QIRYAT BIALIK,24.0,95000024,,2.0,4.0,4891.627908307654,1050409.6040370064,loc:9500,stat2022:95000024
stat2022:95000031,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9500,קריית ביאליק,QIRYAT BIALIK,31.0,95000031,,3.0,1.0,2264.897339848989,190482.9660994753,loc:9500,stat2022:95000031
stat2022:95000032,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9500,קריית ביאליק,QIRYAT BIALIK,32.0,95000032,,3.0,1.0,1963.3142236881545,128493.0913517096,loc:9500,stat2022:95000032
stat2022:95000033,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9500,קריית ביאליק,QIRYAT BIALIK,33.0,95000033,,3.0,1.0,2440.753498620573,274806.7185054913,loc:9500,stat2022:95000033
stat2022:95000034,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9500,קריית ביאליק,QIRYAT BIALIK,34.0,95000034,,3.0,1.0,2317.6549041331714,270720.51102856913,loc:9500,stat2022:95000034
stat2022:95000035,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9500,קריית ביאליק,QIRYAT BIALIK,35.0,95000035,,3.0,1.0,3068.5818678432825,361438.3003783213,loc:9500,stat2022:95000035
stat2022:95000041,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9500,קריית ביאליק,QIRYAT BIALIK,41.0,95000041,,4.0,1.0,3704.3979851276367,451203.7670592877,loc:9500,stat2022:95000041
stat2022:95000042,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9500,קריית ביאליק,QIRYAT BIALIK,42.0,95000042,,4.0,1.0,2021.7346689446865,214083.2158559568,loc:9500,stat2022:95000042
stat2022:95000043,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9500,קריית ביאליק,QIRYAT BIALIK,43.0,95000043,,4.0,4.0,3240.456129108957,373183.5579943026,loc:9500,stat2022:95000043
stat2022:96000011,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9600,קריית ים,QIRYAT YAM,11.0,96000011,,1.0,1.0,2550.1383981276012,426213.21246164746,loc:9600,stat2022:96000011
stat2022:96000012,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9600,קריית ים,QIRYAT YAM,12.0,96000012,,1.0,1.0,3933.2658652801615,699389.4711666185,loc:9600,stat2022:96000012
stat2022:96000013,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9600,קריית ים,QIRYAT YAM,13.0,96000013,,1.0,1.0,3068.0166095918926,416362.8661564577,loc:9600,stat2022:96000013
stat2022:96000014,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9600,קריית ים,QIRYAT YAM,14.0,96000014,,1.0,1.0,3041.5338538997134,439736.0359950092,loc:9600,stat2022:96000014
stat2022:96000015,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9600,קריית ים,QIRYAT YAM,15.0,96000015,,1.0,4.0,11375.3534911152,6004674.640219495,loc:9600,stat2022:96000015
stat2022:96000021,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9600,קריית ים,QIRYAT YAM,21.0,96000021,,2.0,1.0,2504.9544391854697,167525.342962748,loc:9600,stat2022:96000021
stat2022:96000022,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9600,קריית ים,QIRYAT YAM,22.0,96000022,,2.0,1.0,1934.4009587588184,190180.57614761163,loc:9600,stat2022:96000022
stat2022:96000023,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9600,קריית ים,QIRYAT YAM,23.0,96000023,,2.0,1.0,2753.1758645790055,252635.4855127964,loc:9600,stat2022:96000023
stat2022:96000024,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9600,קריית ים,QIRYAT YAM,24.0,96000024,,2.0,1.0,1847.550409363228,161904.27334454263,loc:9600,stat2022:96000024
stat2022:96000025,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9600,קריית ים,QIRYAT YAM,25.0,96000025,,2.0,1.0,2512.5817786689827,274898.3901794086,loc:9600,stat2022:96000025
stat2022:96000031,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9600,קריית ים,QIRYAT YAM,31.0,96000031,,3.0,1.0,3163.82555468784,392741.6008893264,loc:9600,stat2022:96000031
stat2022:96000032,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9600,קריית ים,QIRYAT YAM,32.0,96000032,,3.0,1.0,1847.431309943323,191262.78718597192,loc:9600,stat2022:96000032
stat2022:96000033,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9600,קריית ים,QIRYAT YAM,33.0,96000033,,3.0,1.0,2476.1330843453893,177136.5317495756,loc:9600,stat2022:96000033
stat2022:96000034,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9600,קריית ים,QIRYAT YAM,34.0,96000034,,3.0,1.0,2816.966819055714,397357.90028337634,loc:9600,stat2022:96000034
stat2022:97000011,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9700,הוד השרון,HOD HASHARON,11.0,97000011,,1.0,1.0,3560.068884761913,688266.5180407157,loc:9700,stat2022:97000011
stat2022:97000012,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9700,הוד השרון,HOD HASHARON,12.0,97000012,,1.0,1.0,2270.5036780368214,271063.2564215222,loc:9700,stat2022:97000012
stat2022:97000013,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9700,הוד השרון,HOD HASHARON,13.0,97000013,,1.0,1.0,2509.649307321161,269440.0406535049,loc:9700,stat2022:97000013
stat2022:97000014,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9700,הוד השרון,HOD HASHARON,14.0,97000014,,1.0,1.0,4810.07118292946,631324.8759376152,loc:9700,stat2022:97000014
stat2022:97000021,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9700,הוד השרון,HOD HASHARON,21.0,97000021,,2.0,1.0,3295.347574741436,332983.70723577985,loc:9700,stat2022:97000021
stat2022:97000022,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9700,הוד השרון,HOD HASHARON,22.0,97000022,,2.0,1.0,5747.465988729907,1209018.6517108015,loc:9700,stat2022:97000022
stat2022:97000023,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9700,הוד השרון,HOD HASHARON,23.0,97000023,,2.0,1.0,3005.3842209771196,427541.3732433,loc:9700,stat2022:97000023
stat2022:97000024,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9700,הוד השרון,HOD HASHARON,24.0,97000024,,2.0,1.0,5455.464979032005,1647185.8682031617,loc:9700,stat2022:97000024
stat2022:97000025,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9700,הוד השרון,HOD HASHARON,25.0,97000025,,2.0,1.0,1782.4457280974782,188397.72258308192,loc:9700,stat2022:97000025
stat2022:97000031,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9700,הוד השרון,HOD HASHARON,31.0,97000031,,3.0,1.0,4396.640683232295,734660.1951320237,loc:9700,stat2022:97000031
stat2022:97000032,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9700,הוד השרון,HOD HASHARON,32.0,97000032,,3.0,1.0,18029.987571303685,7425521.551873098,loc:9700,stat2022:97000032
stat2022:97000033,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9700,הוד השרון,HOD HASHARON,33.0,97000033,,3.0,1.0,3994.2659769495685,646252.5556467474,loc:9700,stat2022:97000033
stat2022:97000034,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9700,הוד השרון,HOD HASHARON,34.0,97000034,,3.0,2.0,4381.336842687808,746166.2337207552,loc:9700,stat2022:97000034
stat2022:97000035,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9700,הוד השרון,HOD HASHARON,35.0,97000035,,3.0,1.0,2649.2670365352656,360545.30207499175,loc:9700,stat2022:97000035
stat2022:97000041,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9700,הוד השרון,HOD HASHARON,41.0,97000041,,4.0,4.0,4628.701560151307,1057301.3676668797,loc:9700,stat2022:97000041
stat2022:97000042,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9700,הוד השרון,HOD HASHARON,42.0,97000042,,4.0,1.0,1342.0412833415496,111968.3373343836,loc:9700,stat2022:97000042
stat2022:97000043,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9700,הוד השרון,HOD HASHARON,43.0,97000043,,4.0,1.0,3829.0637403900564,455452.71546454134,loc:9700,stat2022:97000043
stat2022:97000044,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9700,הוד השרון,HOD HASHARON,44.0,97000044,,4.0,1.0,8914.837972862204,2048491.3279881042,loc:9700,stat2022:97000044
stat2022:98000001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9800,בנימינה-גבעת עדה*,BINYAMINA-GIV'AT ADA,1.0,98000001,,,1.0,20198.547922194055,11938996.777815854,loc:9800,stat2022:98000001
stat2022:98000002,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9800,בנימינה-גבעת עדה*,BINYAMINA-GIV'AT ADA,2.0,98000002,,,1.0,14299.88219041544,5362287.606544153,loc:9800,stat2022:98000002
stat2022:98000003,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9800,בנימינה-גבעת עדה*,BINYAMINA-GIV'AT ADA,3.0,98000003,,,1.0,3581.2762341603247,676381.3849154215,loc:9800,stat2022:98000003
stat2022:98000004,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9800,בנימינה-גבעת עדה*,BINYAMINA-GIV'AT ADA,4.0,98000004,,,1.0,4709.230644915051,826942.2789039029,loc:9800,stat2022:98000004
stat2022:98000005,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9800,בנימינה-גבעת עדה*,BINYAMINA-GIV'AT ADA,5.0,98000005,,,1.0,11394.942349334206,5592183.452521972,loc:9800,stat2022:98000005
stat2022:9901,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9901,שטח ללא שיפוט,,,9901,,,,27408.65114095125,10736242.127297487,loc:9901,stat2022:9901
stat2022:9902,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9902,שטח ללא שיפוט,,,9902,,,,11135.551163027765,3682980.285389676,loc:9902,stat2022:9902
stat2022:9903,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9903,שטח ללא שיפוט,,,9903,,,,79764.66278050754,55814099.94770358,loc:9903,stat2022:9903
stat2022:9904,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9904,שטח ללא שיפוט,,,9904,,,,3574.8527718942883,490063.2205204844,loc:9904,stat2022:9904
stat2022:9905,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9905,שטח ללא שיפוט,,,9905,,,,4029.7211588123023,713858.2067698159,loc:9905,stat2022:9905
stat2022:9906,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9906,שטח ללא שיפוט,,,9906,,,,3577.2697581285424,501776.45840904297,loc:9906,stat2022:9906
stat2022:9907,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9907,שטח ללא שיפוט,,,9907,,,,4594.7210865545885,665689.7091948179,loc:9907,stat2022:9907
stat2022:9909,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9909,שטח ללא שיפוט,,,9909,,,,6855.293524583524,1318449.8449030877,loc:9909,stat2022:9909
stat2022:9910,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9910,שטח ללא שיפוט,,,9910,,,,9243.277396541489,2033003.6773408272,loc:9910,stat2022:9910
stat2022:9911,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9911,שטח ללא שיפוט,,,9911,,,,11487.742953815196,3536655.2051267517,loc:9911,stat2022:9911
stat2022:9914,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9914,שטח ללא שיפוט,,,9914,,,,10516.131721544756,3352927.3924256936,loc:9914,stat2022:9914
stat2022:9915,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9915,שטח ללא שיפוט,,,9915,,,,2700.2174901965973,266521.68682560924,loc:9915,stat2022:9915
stat2022:9916,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9916,שטח ללא שיפוט,,,9916,,,,7531.256674652144,1573329.351645785,loc:9916,stat2022:9916
stat2022:9917,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9917,שטח ללא שיפוט,,,9917,,,,7928.906706889099,2537568.228235443,loc:9917,stat2022:9917
stat2022:9920,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9920,שטח ללא שיפוט,,,9920,,,,56960.8522287436,163642674.09391809,loc:9920,stat2022:9920
stat2022:9922,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9922,שטח ללא שיפוט,,,9922,,,,7501.94162313287,1283019.4072397412,loc:9922,stat2022:9922
stat2022:9924,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9924,שטח ללא שיפוט,,,9924,,,,36567.72757619858,25767396.517923158,loc:9924,stat2022:9924
stat2022:9925,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9925,שטח ללא שיפוט,,,9925,,,,207.62891887913435,2391.522357932693,loc:9925,stat2022:9925
stat2022:9926,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9926,שטח ללא שיפוט,,,9926,,,,807.2922716524133,26971.27176880811,loc:9926,stat2022:9926
stat2022:9927,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9927,שטח ללא שיפוט,,,9927,,,,2866.5262175256416,356772.67585729324,loc:9927,stat2022:9927
stat2022:9928,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9928,שטח ללא שיפוט,,,9928,,,,15355.271998261458,5080369.082944023,loc:9928,stat2022:9928
stat2022:9929,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9929,שטח ללא שיפוט,,,9929,,,,809.4931371943402,38864.67434117518,loc:9929,stat2022:9929
stat2022:9930,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9930,שטח ללא שיפוט,,,9930,,,,8780.210584109453,3450547.186679237,loc:9930,stat2022:9930
stat2022:9931,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9931,שטח ללא שיפוט,,,9931,,,,3126.624425587146,379616.7705679559,loc:9931,stat2022:9931
stat2022:9932,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9932,שטח ללא שיפוט,,,9932,,,,3690.5230519177967,657149.0481925436,loc:9932,stat2022:9932
stat2022:9933,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9933,שטח ללא שיפוט,,,9933,,,,2813.8562066194277,350695.82418388024,loc:9933,stat2022:9933
stat2022:9934,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9934,שטח ללא שיפוט,,,9934,,,,2816.0291144158064,266752.28502917336,loc:9934,stat2022:9934
stat2022:9935,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9935,שטח ללא שיפוט,,,9935,,,,3119.014653266752,352925.62923168537,loc:9935,stat2022:9935
stat2022:9936,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9936,שטח ללא שיפוט,,,9936,,,,125177.4618432098,77442296.86030129,loc:9936,stat2022:9936
stat2022:9937,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9937,שטח ללא שיפוט,,,9937,,,,11121.925777048704,3069408.1643192805,loc:9937,stat2022:9937
stat2022:9938,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9938,שטח ללא שיפוט,,,9938,,,,1749.5684779825115,48044.9245807661,loc:9938,stat2022:9938
stat2022:9939,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9939,שטח ללא שיפוט,,,9939,,,,10727.798541776532,4679613.3763336055,loc:9939,stat2022:9939
stat2022:9940,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9940,שטח ללא שיפוט,,,9940,,,,4127.989078124764,557177.8409996707,loc:9940,stat2022:9940
stat2022:9941,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9941,שטח ללא שיפוט,,,9941,,,,1056.980532322416,20020.803616607416,loc:9941,stat2022:9941
stat2022:9942,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9942,שטח ללא שיפוט,,,9942,,,,5296.271076631591,274206.988818372,loc:9942,stat2022:9942
stat2022:9944,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9944,שטח ללא שיפוט,,,9944,,,,27080.645429869564,7499298.936581113,loc:9944,stat2022:9944
stat2022:9945,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9945,שטח ללא שיפוט,,,9945,,,,19275.58991613225,12136204.435060384,loc:9945,stat2022:9945
stat2022:9946,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9946,שטח ללא שיפוט,,,9946,,,,2191.282358207558,231886.50496599896,loc:9946,stat2022:9946
stat2022:9947,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9947,שטח ללא שיפוט,,,9947,,,,5054.344415256707,667704.6694774785,loc:9947,stat2022:9947
stat2022:9950,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9950,שטח ללא שיפוט,,,9950,,,,3850.6486895346925,434245.0655563748,loc:9950,stat2022:9950
stat2022:9951,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9951,שטח ללא שיפוט,,,9951,,,,1433.0956742795602,115426.87406487367,loc:9951,stat2022:9951
stat2022:9955,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9955,שטח ללא שיפוט,,,9955,,,,8044.93364926711,286560.89645305194,loc:9955,stat2022:9955
stat2022:9956,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9956,שטח ללא שיפוט,,,9956,,,,19489.21363850443,2118521.784303777,loc:9956,stat2022:9956
stat2022:9958,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,9958,שטח ללא שיפוט,,,9958,,,,6892.664106624971,2316366.4568480114,loc:9958,stat2022:9958
